Week,CCG_Code,CCG_Name,Priority,Specialty,Clinic_Type,Referrals
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Immunology,Other_clinic,5
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Nephrology,Other_clinic,2
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Neurology,Other_clinic,23
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Neurosurgery,Other_clinic,5
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Ophthalmology,Other_clinic,47
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,3
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Orthopaedics,Other_clinic,113
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Orthotics and Prosthetics,Other_clinic,1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Pain Management,Other_clinic,16
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Podiatry,Other_clinic,2
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Respiratory Medicine,Other_clinic,11
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Rheumatology,Other_clinic,23
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Sleep Medicine,Other_clinic,2
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),14
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,20
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Surgery - Plastic,Other_clinic,6
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Surgery - Vascular,Other_clinic,14
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,Urology,Other_clinic,22
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Routine,(blank),Other_clinic,21
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Cardiology,Other_clinic,17
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Children's & Adolescent Services,Other_clinic,7
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Dermatology,Other_clinic,8
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Diabetic Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,"Ear, Nose & Throat",Other_clinic,4
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,2
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Geriatric Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,10
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Gynaecology,Other_clinic,6
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Haematology,Other_clinic,1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Immunology,Other_clinic,1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Neurology,Other_clinic,1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Neurosurgery,Other_clinic,6
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Ophthalmology,Other_clinic,13
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Orthopaedics,Other_clinic,13
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Pain Management,Other_clinic,2
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Respiratory Medicine,Other_clinic,5
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Rheumatology,Other_clinic,3
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,1
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Surgery - Vascular,Other_clinic,3
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,Urology,Other_clinic,2
28/09/2020 - 04/10/2020,05C,NHS DUDLEY CCG,Urgent,(blank),Other_clinic,3
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Brain,5
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Breast,19
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Children and Young People,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Gynaecology,12
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Haematology,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Head and Neck,12
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Lower GI,17
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Lung,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Sarcoma,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Skin,20
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Upper GI,11
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Urology,9
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,2 Week Wait,Surgery - Breast,Other symptomatic Breast (2WW),13
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Allergy,Other_clinic,3
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Cardiology,Other_clinic,11
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Children's & Adolescent Services,Other_clinic,26
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Dermatology,Other_clinic,15
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Diabetic Medicine,Other_clinic,6
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,6
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,"Ear, Nose & Throat",Other_clinic,26
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,4
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Genito-Urinary Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,14
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Gynaecology,Other_clinic,26
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Haematology,Other_clinic,2
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Nephrology,Other_clinic,2
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Neurology,Other_clinic,7
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Neurosurgery,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Ophthalmology,Other_clinic,6
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Orthopaedics,Other_clinic,56
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Pain Management,Other_clinic,4
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Physiotherapy,Other_clinic,10
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Respiratory Medicine,Other_clinic,5
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Rheumatology,Other_clinic,8
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Sleep Medicine,Other_clinic,2
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,12
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Surgery - Vascular,Other_clinic,8
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,Urology,Other_clinic,12
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Routine,(blank),Other_clinic,5
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Cardiology,Other_clinic,12
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Children's & Adolescent Services,Other_clinic,11
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Dermatology,Other_clinic,8
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Diabetic Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,"Ear, Nose & Throat",Other_clinic,7
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,5
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Gynaecology,Other_clinic,6
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Haematology,Other_clinic,3
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Neurology,Other_clinic,8
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Ophthalmology,Other_clinic,2
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Orthopaedics,Other_clinic,4
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Physiotherapy,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Sleep Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Surgery - Vascular,Other_clinic,1
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,Urology,Other_clinic,5
28/09/2020 - 04/10/2020,05D,NHS EAST STAFFORDSHIRE CCG,Urgent,(blank),Other_clinic,2
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Bone,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Breast,37
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Children and Young People,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Gynaecology,19
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Haematology,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Head and Neck,17
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Lower GI,55
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Sarcoma,2
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Skin,65
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Upper GI,13
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,2 Week Wait,2WW,2WW Urology,18
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Allergy,Other_clinic,3
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Cardiology,Other_clinic,37
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Children's & Adolescent Services,Other_clinic,52
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Dermatology,Other_clinic,69
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Diabetic Medicine,Other_clinic,2
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Diagnostic Endoscopy,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,44
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,"Ear, Nose & Throat",Other_clinic,94
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,6
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,30
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Gynaecology,Other_clinic,48
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Haematology,Other_clinic,5
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Mental Health - Adults of all ages,Other_clinic,22
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Mental Health - Child and Adolescent,Other_clinic,17
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Nephrology,Other_clinic,3
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Neurology,Other_clinic,24
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Neurosurgery,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Ophthalmology,Other_clinic,74
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,3
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Orthopaedics,Other_clinic,212
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Orthotics and Prosthetics,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Pain Management,Other_clinic,8
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Rehabilitation,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Respiratory Medicine,Other_clinic,12
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Rheumatology,Other_clinic,16
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Sleep Medicine,Other_clinic,5
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,14
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Surgery - Plastic,Other_clinic,4
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Surgery - Vascular,Other_clinic,12
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,Urology,Other_clinic,38
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Routine,(blank),Other_clinic,14
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Allergy,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Cardiology,Other_clinic,15
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Children's & Adolescent Services,Other_clinic,11
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Diagnostic Physiological Measurement,Other_clinic,4
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,"Ear, Nose & Throat",Other_clinic,10
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,9
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Gynaecology,Other_clinic,4
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Haematology,Other_clinic,2
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Mental Health - Adults of all ages,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Neurology,Other_clinic,6
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Ophthalmology,Other_clinic,3
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,2
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Orthopaedics,Other_clinic,21
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Pain Management,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Respiratory Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Rheumatology,Other_clinic,4
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,2
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Surgery - Plastic,Other_clinic,1
28/09/2020 - 04/10/2020,05G,NHS NORTH STAFFORDSHIRE CCG,Urgent,Urology,Other_clinic,5
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Brain,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Breast,46
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Children and Young People,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Gynaecology,12
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Haematology,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Head and Neck,15
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Lower GI,32
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Lung,3
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Skin,27
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Upper GI,20
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,2 Week Wait,2WW,2WW Urology,17
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Allergy,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Cardiology,Other_clinic,8
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Children's & Adolescent Services,Other_clinic,40
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Dermatology,Other_clinic,31
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Diabetic Medicine,Other_clinic,2
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Diagnostic Endoscopy,Other_clinic,3
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,13
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Dietetics,Other_clinic,2
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,"Ear, Nose & Throat",Other_clinic,25
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,5
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Genetics,Other_clinic,3
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Geriatric Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,16
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Gynaecology,Other_clinic,38
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Haematology,Other_clinic,5
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Immunology,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Nephrology,Other_clinic,4
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Neurology,Other_clinic,13
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Neurosurgery,Other_clinic,10
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Ophthalmology,Other_clinic,87
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,4
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Orthopaedics,Other_clinic,50
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Orthotics and Prosthetics,Other_clinic,4
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Pain Management,Other_clinic,10
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Podiatry,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Respiratory Medicine,Other_clinic,4
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Rheumatology,Other_clinic,8
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Sleep Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Surgery - Breast,Other_clinic,2
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,8
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Surgery - Plastic,Other_clinic,6
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Surgery - Vascular,Other_clinic,5
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,Urology,Other_clinic,22
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Routine,(blank),Other_clinic,2
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Cardiology,Other_clinic,12
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Children's & Adolescent Services,Other_clinic,13
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Dermatology,Other_clinic,6
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Diabetic Medicine,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Diagnostic Endoscopy,Other_clinic,4
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Diagnostic Physiological Measurement,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Dietetics,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,"Ear, Nose & Throat",Other_clinic,8
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,6
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,8
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Gynaecology,Other_clinic,5
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Haematology,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Immunology,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Nephrology,Other_clinic,2
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Neurology,Other_clinic,8
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Neurosurgery,Other_clinic,5
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Ophthalmology,Other_clinic,10
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Orthopaedics,Other_clinic,20
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Pain Management,Other_clinic,1
28/09/2020 - 04/10/2020,05H,NHS WARWICKSHIRE NORTH CCG,Urgent,Respiratory Medicine,Other_clinic,3
