Week,CCG_Code,CCG_Name,Priority,Specialty,Clinic_Type,Referrals
06/07/2020 - 12/07/2020,02Q,NHS BASSETLAW CCG,Urgent,Respiratory Medicine,Other_clinic,3
06/07/2020 - 12/07/2020,02Q,NHS BASSETLAW CCG,Urgent,Rheumatology,Other_clinic,5
06/07/2020 - 12/07/2020,02Q,NHS BASSETLAW CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,1
06/07/2020 - 12/07/2020,02Q,NHS BASSETLAW CCG,Urgent,Surgery - Vascular,Other_clinic,3
06/07/2020 - 12/07/2020,02Q,NHS BASSETLAW CCG,Urgent,Urology,Other_clinic,7
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Brain,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Breast,20
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Children and Young People,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Gynaecology,10
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Head and Neck,25
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Lower GI,27
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Lung,3
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Sarcoma,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Skin,18
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Upper GI,11
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,2 Week Wait,2WW,2WW Urology,8
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Cardiology,Other_clinic,16
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Children's & Adolescent Services,Other_clinic,58
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Dermatology,Other_clinic,27
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Diabetic Medicine,Other_clinic,6
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Diagnostic Endoscopy,Other_clinic,2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Diagnostic Imaging,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,9
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,"Ear, Nose & Throat",Other_clinic,38
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,8
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Geriatric Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,28
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Gynaecology,Other_clinic,38
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Haematology,Other_clinic,4
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Immunology,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Neurology,Other_clinic,17
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Neurosurgery,Other_clinic,2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Ophthalmology,Other_clinic,15
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,3
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Orthopaedics,Other_clinic,119
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Pain Management,Other_clinic,4
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Podiatry,Other_clinic,4
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Respiratory Medicine,Other_clinic,3
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Rheumatology,Other_clinic,9
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Sleep Medicine,Other_clinic,2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Speech and Language Therapy,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),10
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,19
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Surgery - Plastic,Other_clinic,6
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Surgery - Vascular,Other_clinic,4
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,Urology,Other_clinic,21
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Routine,(blank),Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Cardiology,Other_clinic,19
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Children's & Adolescent Services,Other_clinic,11
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Dermatology,Other_clinic,4
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Diabetic Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,"Ear, Nose & Throat",Other_clinic,6
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,3
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,General Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Geriatric Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,11
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Gynaecology,Other_clinic,5
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Nephrology,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Neurology,Other_clinic,8
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Ophthalmology,Other_clinic,2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Orthopaedics,Other_clinic,20
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Pain Management,Other_clinic,1
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Podiatry,Other_clinic,2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Rheumatology,Other_clinic,2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Surgery - Plastic,Other_clinic,2
06/07/2020 - 12/07/2020,02T,NHS CALDERDALE CCG,Urgent,Urology,Other_clinic,6
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Brain,2
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Breast,44
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Children and Young People,1
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Gynaecology,25
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Head and Neck,10
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Lower GI,47
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Lung,4
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Skin,39
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Upper GI,23
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,2 Week Wait,2WW,2WW Urology,13
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Allergy,Other_clinic,1
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Cardiology,Other_clinic,28
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Children's & Adolescent Services,Other_clinic,54
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Dermatology,Other_clinic,56
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Diabetic Medicine,Other_clinic,3
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Dietetics,Other_clinic,16
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,"Ear, Nose & Throat",Other_clinic,47
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,11
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Genetics,Other_clinic,5
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Geriatric Medicine,Other_clinic,5
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,69
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Gynaecology,Other_clinic,56
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Haematology,Other_clinic,5
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Immunology,Other_clinic,2
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Nephrology,Other_clinic,3
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Neurology,Other_clinic,26
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Neurosurgery,Other_clinic,3
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Ophthalmology,Other_clinic,36
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Orthopaedics,Other_clinic,146
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Orthotics and Prosthetics,Other_clinic,6
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Pain Management,Other_clinic,10
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Physiotherapy,Other_clinic,24
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Podiatry,Other_clinic,8
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Respiratory Medicine,Other_clinic,14
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Rheumatology,Other_clinic,20
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Sleep Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),13
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,7
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Surgery - Plastic,Other_clinic,1
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Surgery - Vascular,Other_clinic,9
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Routine,Urology,Other_clinic,13
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Cardiology,Other_clinic,22
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Children's & Adolescent Services,Other_clinic,8
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Dermatology,Other_clinic,6
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Dietetics,Other_clinic,1
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,"Ear, Nose & Throat",Other_clinic,9
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,5
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Geriatric Medicine,Other_clinic,2
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,13
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Gynaecology,Other_clinic,10
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Haematology,Other_clinic,4
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Nephrology,Other_clinic,1
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Neurology,Other_clinic,6
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Neurosurgery,Other_clinic,1
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Orthopaedics,Other_clinic,11
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Pain Management,Other_clinic,2
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Podiatry,Other_clinic,2
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Respiratory Medicine,Other_clinic,2
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Rheumatology,Other_clinic,4
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,2
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Surgery - Vascular,Other_clinic,2
06/07/2020 - 12/07/2020,02X,NHS DONCASTER CCG,Urgent,Urology,Other_clinic,9
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Brain,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Breast,51
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Children and Young People,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Gynaecology,13
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Head and Neck,28
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Lower GI,48
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Lung,5
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Sarcoma,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Skin,84
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Upper GI,16
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,2WW,2WW Urology,17
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,Haematology,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,2 Week Wait,Surgery - Breast,Other symptomatic Breast (2WW),1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Allergy,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Cardiology,Other_clinic,31
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Children's & Adolescent Services,Other_clinic,40
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Community Healthcare,Other_clinic,8
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Dermatology,Other_clinic,55
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Diabetic Medicine,Other_clinic,6
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Diagnostic Imaging,Other_clinic,453
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,31
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Dietetics,Other_clinic,7
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,"Ear, Nose & Throat",Other_clinic,46
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,5
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Genetics,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Geriatric Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,59
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Gynaecology,Other_clinic,42
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Immunology,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Infectious Diseases,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Mental Health - Adults of all ages,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Nephrology,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Neurology,Other_clinic,17
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Neurosurgery,Other_clinic,13
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Ophthalmology,Other_clinic,8
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,4
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Orthopaedics,Other_clinic,81
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Orthotics and Prosthetics,Other_clinic,10
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Pain Management,Other_clinic,28
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Physiotherapy,Other_clinic,42
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Podiatry,Other_clinic,21
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Respiratory Medicine,Other_clinic,9
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Rheumatology,Other_clinic,17
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Sleep Medicine,Other_clinic,4
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Surgery - Breast,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),10
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,12
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Surgery - Plastic,Other_clinic,26
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Surgery - Vascular,Other_clinic,17
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,Urology,Other_clinic,32
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Routine,(blank),Other_clinic,8
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Cardiology,Other_clinic,30
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Children's & Adolescent Services,Other_clinic,11
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Dermatology,Other_clinic,3
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Diabetic Medicine,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Diagnostic Imaging,Other_clinic,116
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,"Ear, Nose & Throat",Other_clinic,13
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,9
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Geriatric Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,18
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Gynaecology,Other_clinic,23
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Haematology,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Nephrology,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Neurology,Other_clinic,4
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Neurosurgery,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Ophthalmology,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Orthopaedics,Other_clinic,8
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Orthotics and Prosthetics,Other_clinic,2
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Pain Management,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Respiratory Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Rheumatology,Other_clinic,7
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Sleep Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),10
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,3
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Surgery - Plastic,Other_clinic,6
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Surgery - Vascular,Other_clinic,4
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,Urology,Other_clinic,14
06/07/2020 - 12/07/2020,02Y,NHS EAST RIDING OF YORKSHIRE CCG,Urgent,(blank),Other_clinic,1
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Brain,1
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Breast,25
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Gynaecology,14
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Haematology,3
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Head and Neck,14
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Lower GI,35
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Lung,8
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Sarcoma,1
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Skin,29
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Upper GI,6
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,2WW,2WW Urology,9
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,2 Week Wait,Haematology,Other_clinic,1
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,Allergy,Other_clinic,1
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,Cardiology,Other_clinic,18
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,Children's & Adolescent Services,Other_clinic,37
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,Dermatology,Other_clinic,37
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,Diagnostic Imaging,Other_clinic,30
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,12
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,"Ear, Nose & Throat",Other_clinic,35
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,5
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,General Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,Geriatric Medicine,Other_clinic,1
06/07/2020 - 12/07/2020,03A,NHS GREATER HUDDERSFIELD CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,35
