Week,CCG_Code,CCG_Name,Priority,Specialty,Clinic_Type,Referrals
27/04/2020 - 03/05/2020,93C,NHS NORTH CENTRAL LONDON CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,1
27/04/2020 - 03/05/2020,93C,NHS NORTH CENTRAL LONDON CCG,Urgent,Surgery - Vascular,Other_clinic,2
27/04/2020 - 03/05/2020,93C,NHS NORTH CENTRAL LONDON CCG,Urgent,Urology,Other_clinic,12
27/04/2020 - 03/05/2020,93C,NHS NORTH CENTRAL LONDON CCG,Urgent,(blank),Other_clinic,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Brain,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Breast,81
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Children and Young People,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Gynaecology,31
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Haematology,2
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Head and Neck,24
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Lower GI,71
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Lung,9
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Skin,96
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Upper GI,38
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,2WW,2WW Urology,27
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,2 Week Wait,Cardiology,Other_clinic,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Allergy,Other_clinic,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Cardiology,Other_clinic,32
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Children's & Adolescent Services,Other_clinic,52
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Dermatology,Other_clinic,10
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Diabetic Medicine,Other_clinic,8
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,"Ear, Nose & Throat",Other_clinic,34
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,8
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,General Medicine,Other_clinic,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Geriatric Medicine,Other_clinic,2
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,44
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Gynaecology,Other_clinic,30
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Haematology,Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Mental Health - Adults of all ages,Other_clinic,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Nephrology,Other_clinic,2
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Neurology,Other_clinic,28
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Neurosurgery,Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Ophthalmology,Other_clinic,22
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Orthopaedics,Other_clinic,129
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Orthotics and Prosthetics,Other_clinic,2
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Pain Management,Other_clinic,24
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Physiotherapy,Other_clinic,87
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Podiatry,Other_clinic,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Respiratory Medicine,Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Rheumatology,Other_clinic,52
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Sleep Medicine,Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,14
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Surgery - Plastic,Other_clinic,8
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Surgery - Vascular,Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,Urology,Other_clinic,33
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Routine,(blank),Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Cardiology,Other_clinic,16
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Children's & Adolescent Services,Other_clinic,7
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Dermatology,Other_clinic,7
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Diabetic Medicine,Other_clinic,6
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,"Ear, Nose & Throat",Other_clinic,13
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,2
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,14
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Gynaecology,Other_clinic,5
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Haematology,Other_clinic,3
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Nephrology,Other_clinic,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Neurology,Other_clinic,14
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Ophthalmology,Other_clinic,7
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Orthopaedics,Other_clinic,45
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Pain Management,Other_clinic,9
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Physiotherapy,Other_clinic,19
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Respiratory Medicine,Other_clinic,2
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Rheumatology,Other_clinic,22
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,1
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Surgery - Plastic,Other_clinic,2
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Surgery - Vascular,Other_clinic,4
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,Urology,Other_clinic,11
27/04/2020 - 03/05/2020,97R,NHS EAST SUSSEX CCG,Urgent,(blank),Other_clinic,1
27/04/2020 - 03/05/2020,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Routine,Orthopaedics,Other_clinic,44
27/04/2020 - 03/05/2020,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Routine,Pain Management,Other_clinic,3
27/04/2020 - 03/05/2020,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Routine,Rheumatology,Other_clinic,7
27/04/2020 - 03/05/2020,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,Urgent,Neurosurgery,Other_clinic,1
27/04/2020 - 03/05/2020,QHL,BIRMINGHAM AND SOLIHULL STP,2 Week Wait,2WW,2WW Skin,14
27/04/2020 - 03/05/2020,QHL,BIRMINGHAM AND SOLIHULL STP,Routine,Children's & Adolescent Services,Other_clinic,1
27/04/2020 - 03/05/2020,QHL,BIRMINGHAM AND SOLIHULL STP,Urgent,Ophthalmology,Other_clinic,3
27/04/2020 - 03/05/2020,QHM,CUMBRIA AND NORTH EAST STP,2 Week Wait,2WW,2WW Head and Neck,1
27/04/2020 - 03/05/2020,QHM,CUMBRIA AND NORTH EAST STP,Routine,Orthopaedics,Other_clinic,5
27/04/2020 - 03/05/2020,QHM,CUMBRIA AND NORTH EAST STP,Routine,Pain Management,Other_clinic,4
27/04/2020 - 03/05/2020,QHM,CUMBRIA AND NORTH EAST STP,Routine,Physiotherapy,Other_clinic,2
27/04/2020 - 03/05/2020,QHM,CUMBRIA AND NORTH EAST STP,Routine,Rheumatology,Other_clinic,6
27/04/2020 - 03/05/2020,QHM,CUMBRIA AND NORTH EAST STP,Urgent,Neurosurgery,Other_clinic,1
27/04/2020 - 03/05/2020,QHM,CUMBRIA AND NORTH EAST STP,Urgent,Orthopaedics,Other_clinic,4
27/04/2020 - 03/05/2020,QHM,CUMBRIA AND NORTH EAST STP,Urgent,Rheumatology,Other_clinic,3
27/04/2020 - 03/05/2020,QJK,DEVON STP,Routine,Mental Health - Adults of all ages,Other_clinic,15
27/04/2020 - 03/05/2020,QJK,DEVON STP,Urgent,Mental Health - Adults of all ages,Other_clinic,9
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,2 Week Wait,2WW,2WW Bone,1
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Routine,Neurology,Other_clinic,6
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Routine,Neurosurgery,Other_clinic,4
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Routine,Orthopaedics,Other_clinic,93
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Routine,Pain Management,Other_clinic,36
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Routine,Physiotherapy,Other_clinic,10
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Routine,Rheumatology,Other_clinic,6
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Urgent,Neurosurgery,Other_clinic,2
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Urgent,Orthopaedics,Other_clinic,14
27/04/2020 - 03/05/2020,QKS,KENT AND MEDWAY STP,Urgent,Rheumatology,Other_clinic,15
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Breast,4
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Lower GI,1
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Urology,2
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,Children's & Adolescent Services,Other_clinic,2
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,GI and Liver (Medicine and Surgery),Other_clinic,1
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,Neurosurgery,Other_clinic,1
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,Orthopaedics,Other_clinic,1
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,Respiratory Medicine,Other_clinic,1
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,Surgery - Vascular,Other_clinic,1
27/04/2020 - 03/05/2020,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),Urgent,Rheumatology,Other_clinic,1
27/04/2020 - 03/05/2020,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),2 Week Wait,2WW,2WW Lower GI,1
27/04/2020 - 03/05/2020,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),Routine,Ophthalmology,Other_clinic,4
27/04/2020 - 03/05/2020,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Routine,Orthopaedics,Other_clinic,17
27/04/2020 - 03/05/2020,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Routine,Pain Management,Other_clinic,2
27/04/2020 - 03/05/2020,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Routine,Rheumatology,Other_clinic,2
27/04/2020 - 03/05/2020,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,Routine,(blank),Other_clinic,2
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,2 Week Wait,2WW,2WW Head and Neck,1
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Routine,Dermatology,Other_clinic,1
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Routine,Orthopaedics,Other_clinic,24
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Routine,Orthotics and Prosthetics,Other_clinic,2
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Routine,Physiotherapy,Other_clinic,1
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Routine,Podiatry,Other_clinic,1
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Routine,Rheumatology,Other_clinic,6
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Urgent,Dermatology,Other_clinic,2
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Urgent,Orthopaedics,Other_clinic,6
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Urgent,Physiotherapy,Other_clinic,41
27/04/2020 - 03/05/2020,QNX,SUSSEX HEALTH AND CARE PARTNERSHIP STP,Urgent,Surgery - Plastic,Other_clinic,1
27/04/2020 - 03/05/2020,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Urgent,Gynaecology,Other_clinic,1
27/04/2020 - 03/05/2020,QOC,SHROPSHIRE AND TELFORD AND WREKIN STP,Urgent,Orthopaedics,Other_clinic,1
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,2 Week Wait,2WW,2WW Breast,2
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,2 Week Wait,2WW,2WW Gynaecology,1
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,2 Week Wait,2WW,2WW Head and Neck,3
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,2 Week Wait,2WW,2WW Skin,4
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,Dermatology,Other_clinic,1
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,Diagnostic Imaging,Other_clinic,1
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,"Ear, Nose & Throat",Other_clinic,5
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,Neurosurgery,Other_clinic,2
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,Ophthalmology,Other_clinic,8
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,Orthopaedics,Other_clinic,8
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,Physiotherapy,Other_clinic,2
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,Respiratory Medicine,Other_clinic,1
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Routine,Urology,Other_clinic,3
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Urgent,Dermatology,Other_clinic,1
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Urgent,"Ear, Nose & Throat",Other_clinic,1
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Urgent,Ophthalmology,Other_clinic,1
27/04/2020 - 03/05/2020,QOP,GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP,Urgent,Urology,Other_clinic,1
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,2 Week Wait,2WW,2WW Breast,2
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,2 Week Wait,2WW,2WW Upper GI,1
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,Routine,Children's & Adolescent Services,Other_clinic,3
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,Routine,Dermatology,Other_clinic,1
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,Routine,"Ear, Nose & Throat",Other_clinic,3
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,Routine,Gynaecology,Other_clinic,1
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,Routine,Orthopaedics,Other_clinic,1
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,Routine,Respiratory Medicine,Other_clinic,1
27/04/2020 - 03/05/2020,QR1,GLOUCESTERSHIRE STP,Urgent,Orthopaedics,Other_clinic,1
27/04/2020 - 03/05/2020,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Routine,Orthopaedics,Other_clinic,2
27/04/2020 - 03/05/2020,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Routine,Rheumatology,Other_clinic,1
27/04/2020 - 03/05/2020,QRL,HAMPSHIRE AND THE ISLE OF WIGHT STP,Urgent,Orthopaedics,Other_clinic,5
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Routine,Children's & Adolescent Services,Other_clinic,9
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Routine,"Ear, Nose & Throat",Other_clinic,2
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Routine,GI and Liver (Medicine and Surgery),Other_clinic,3
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Routine,Ophthalmology,Other_clinic,65
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Routine,Orthopaedics,Other_clinic,10
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Routine,Pain Management,Other_clinic,11
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Routine,Physiotherapy,Other_clinic,1
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Routine,Rheumatology,Other_clinic,2
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Urgent,Children's & Adolescent Services,Other_clinic,1
27/04/2020 - 03/05/2020,QU9,"BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST STP",Urgent,Ophthalmology,Other_clinic,16
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,2 Week Wait,2WW,2WW Gynaecology,1
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Routine,Children's & Adolescent Services,Other_clinic,2
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Routine,Dermatology,Other_clinic,2
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Routine,Diagnostic Physiological Measurement,Other_clinic,1
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Routine,Gynaecology,Other_clinic,1
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Routine,Immunology,Other_clinic,1
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Routine,Orthopaedics,Other_clinic,1
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Routine,Pain Management,Other_clinic,1
27/04/2020 - 03/05/2020,QUA,THE BLACK COUNTRY AND WEST BIRMINGHAM STP,Urgent,Dermatology,Other_clinic,2
27/04/2020 - 03/05/2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Head and Neck,1
27/04/2020 - 03/05/2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Skin,4
27/04/2020 - 03/05/2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,Allergy,Other_clinic,1
27/04/2020 - 03/05/2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,Children's & Adolescent Services,Other_clinic,1
27/04/2020 - 03/05/2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,Dermatology,Other_clinic,5
27/04/2020 - 03/05/2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Routine,"Ear, Nose & Throat",Other_clinic,1
27/04/2020 - 03/05/2020,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),Urgent,Orthopaedics,Other_clinic,1
27/04/2020 - 03/05/2020,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Skin,7
27/04/2020 - 03/05/2020,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Routine,Orthopaedics,Other_clinic,5
27/04/2020 - 03/05/2020,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Routine,Pain Management,Other_clinic,3
27/04/2020 - 03/05/2020,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Routine,Rheumatology,Other_clinic,1
27/04/2020 - 03/05/2020,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),Routine,(blank),Other_clinic,3
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Breast,4
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Gynaecology,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Head and Neck,2
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Lower GI,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Skin,6
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),2 Week Wait,2WW,2WW Upper GI,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Routine,Dermatology,Other_clinic,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Routine,GI and Liver (Medicine and Surgery),Other_clinic,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Routine,Neurology,Other_clinic,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Routine,Ophthalmology,Other_clinic,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Routine,Orthopaedics,Other_clinic,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Routine,Physiotherapy,Other_clinic,17
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Routine,Sleep Medicine,Other_clinic,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Urgent,Dermatology,Other_clinic,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Urgent,Orthopaedics,Other_clinic,1
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Urgent,Physiotherapy,Other_clinic,2
27/04/2020 - 03/05/2020,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),Urgent,Urology,Other_clinic,1
27/04/2020 - 03/05/2020,QYG,CHESHIRE AND MERSEYSIDE STP,Routine,Dentistry and Orthodontics,Other_clinic,5
27/04/2020 - 03/05/2020,QYG,CHESHIRE AND MERSEYSIDE STP,Routine,Neurosurgery,Other_clinic,1
27/04/2020 - 03/05/2020,QYG,CHESHIRE AND MERSEYSIDE STP,Routine,Ophthalmology,Other_clinic,5
27/04/2020 - 03/05/2020,QYG,CHESHIRE AND MERSEYSIDE STP,Routine,Oral and Maxillofacial Surgery,Other_clinic,1
27/04/2020 - 03/05/2020,QYG,CHESHIRE AND MERSEYSIDE STP,Routine,Orthopaedics,Other_clinic,33
27/04/2020 - 03/05/2020,QYG,CHESHIRE AND MERSEYSIDE STP,Routine,Pain Management,Other_clinic,3
27/04/2020 - 03/05/2020,QYG,CHESHIRE AND MERSEYSIDE STP,Routine,Rheumatology,Other_clinic,5
