Week,CCG_Code,CCG_Name,Priority,Specialty,Clinic_Type,Referrals
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),15
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,24
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Routine,Surgery - Plastic,Other_clinic,9
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Routine,Surgery - Vascular,Other_clinic,19
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Routine,Urology,Other_clinic,52
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Routine,(blank),Other_clinic,13
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Allergy,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Cardiology,Other_clinic,26
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Children's & Adolescent Services,Other_clinic,21
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Dermatology,Other_clinic,7
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Diagnostic Endoscopy,Other_clinic,10
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Diagnostic Physiological Measurement,Other_clinic,14
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,"Ear, Nose & Throat",Other_clinic,17
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,7
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,General Medicine,Other_clinic,7
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Geriatric Medicine,Other_clinic,5
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,22
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Gynaecology,Other_clinic,13
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Haematology,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Nephrology,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Neurology,Other_clinic,8
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Neurosurgery,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Obstetrics,Other_clinic,2
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Ophthalmology,Other_clinic,8
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Orthopaedics,Other_clinic,40
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Pain Management,Other_clinic,3
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Podiatry,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Respiratory Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Rheumatology,Other_clinic,9
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Sleep Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Surgery - Breast,Other_clinic,1
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),4
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,2
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Surgery - Plastic,Other_clinic,3
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Surgery - Vascular,Other_clinic,6
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,Urology,Other_clinic,5
31/08/2020 - 06/09/2020,99A,NHS LIVERPOOL CCG,Urgent,(blank),Other_clinic,2
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Brain,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Breast,27
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Gynaecology,16
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Haematology,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Head and Neck,8
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Lower GI,43
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Lung,3
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Sarcoma,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Skin,33
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Upper GI,16
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,2 Week Wait,2WW,2WW Urology,14
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Cardiology,Other_clinic,14
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Children's & Adolescent Services,Other_clinic,51
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Dermatology,Other_clinic,31
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Diabetic Medicine,Other_clinic,26
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Diagnostic Endoscopy,Other_clinic,5
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,"Ear, Nose & Throat",Other_clinic,56
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,5
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,General Medicine,Other_clinic,3
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Geriatric Medicine,Other_clinic,11
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,41
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Gynaecology,Other_clinic,27
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Haematology,Other_clinic,5
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Immunology,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Nephrology,Other_clinic,2
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Neurology,Other_clinic,12
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Neurosurgery,Other_clinic,2
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Ophthalmology,Other_clinic,56
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,3
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Orthopaedics,Other_clinic,3
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Pain Management,Other_clinic,7
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Physiotherapy,Other_clinic,253
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Respiratory Medicine,Other_clinic,17
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Rheumatology,Other_clinic,9
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Sleep Medicine,Other_clinic,10
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Surgery - Breast,Other_clinic,3
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),4
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,14
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Surgery - Plastic,Other_clinic,5
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Surgery - Vascular,Other_clinic,3
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,Urology,Other_clinic,26
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Routine,(blank),Other_clinic,4
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Cardiology,Other_clinic,13
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Children's & Adolescent Services,Other_clinic,9
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Dermatology,Other_clinic,2
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Diabetic Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,"Ear, Nose & Throat",Other_clinic,7
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,General Medicine,Other_clinic,2
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,3
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Gynaecology,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Haematology,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Neurology,Other_clinic,3
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Ophthalmology,Other_clinic,6
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Orthopaedics,Other_clinic,2
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Pain Management,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Physiotherapy,Other_clinic,7
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Respiratory Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Rheumatology,Other_clinic,4
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Surgery - Breast,Other symptomatic Breast (2WW),1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Surgery - Plastic,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Surgery - Vascular,Other_clinic,1
31/08/2020 - 06/09/2020,99C,NHS NORTH TYNESIDE CCG,Urgent,Urology,Other_clinic,4
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Brain,3
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Breast,62
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Children and Young People,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Gynaecology,19
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Haematology,4
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Head and Neck,28
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Lower GI,41
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Lung,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Sarcoma,1
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Skin,46
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Upper GI,18
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,2 Week Wait,2WW,2WW Urology,25
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Allergy,Other_clinic,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Cardiology,Other_clinic,27
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Children's & Adolescent Services,Other_clinic,45
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Dermatology,Other_clinic,23
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Diagnostic Endoscopy,Other_clinic,1
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Diagnostic Imaging,Other_clinic,33
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,3
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,"Ear, Nose & Throat",Other_clinic,49
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,3
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Genetics,Other_clinic,3
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Geriatric Medicine,Other_clinic,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,27
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Gynaecology,Other_clinic,44
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Haematology,Other_clinic,3
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Mental Health - Adults of all ages,Other_clinic,19
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Nephrology,Other_clinic,5
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Neurology,Other_clinic,21
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Neurosurgery,Other_clinic,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Ophthalmology,Other_clinic,6
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Orthopaedics,Other_clinic,138
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Pain Management,Other_clinic,15
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Physiotherapy,Other_clinic,40
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Respiratory Medicine,Other_clinic,7
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Rheumatology,Other_clinic,34
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Sleep Medicine,Other_clinic,10
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,16
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Surgery - Plastic,Other_clinic,5
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Surgery - Vascular,Other_clinic,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,Urology,Other_clinic,20
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Routine,(blank),Other_clinic,5
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Cardiology,Other_clinic,19
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Children's & Adolescent Services,Other_clinic,23
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Dermatology,Other_clinic,7
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Diagnostic Imaging,Other_clinic,8
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Diagnostic Physiological Measurement,Other_clinic,1
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,"Ear, Nose & Throat",Other_clinic,9
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,15
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Gynaecology,Other_clinic,11
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Haematology,Other_clinic,1
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Mental Health - Adults of all ages,Other_clinic,8
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Neurology,Other_clinic,4
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Neurosurgery,Other_clinic,1
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Ophthalmology,Other_clinic,3
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Oral and Maxillofacial Surgery,Other_clinic,1
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Orthopaedics,Other_clinic,5
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Respiratory Medicine,Other_clinic,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Rheumatology,Other_clinic,5
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Sleep Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Surgery - Not Otherwise Specified,Other_clinic,3
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Surgery - Plastic,Other_clinic,2
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Surgery - Vascular,Other_clinic,1
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,Urology,Other_clinic,9
31/08/2020 - 06/09/2020,99E,NHS BASILDON AND BRENTWOOD CCG,Urgent,(blank),Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Bone,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Breast,36
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Gynaecology,17
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Haematology,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Head and Neck,12
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Lower GI,29
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Lung,8
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Skin,46
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Upper GI,8
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Urology,11
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,2 Week Wait,2WW,2WW Non-specific symptoms,3
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Cardiology,Other_clinic,12
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Children's & Adolescent Services,Other_clinic,37
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Dermatology,Other_clinic,27
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Diagnostic Endoscopy,Other_clinic,15
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Diagnostic Imaging,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Diagnostic Physiological Measurement,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Dietetics,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,"Ear, Nose & Throat",Other_clinic,42
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Endocrinology and Metabolic Medicine,Other_clinic,3
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,General Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Genetics,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Geriatric Medicine,Other_clinic,4
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,GI and Liver (Medicine and Surgery),Other_clinic,21
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Gynaecology,Other_clinic,25
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Haematology,Other_clinic,2
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Mental Health - Adults of all ages,Other_clinic,11
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Mental Health - Child and Adolescent,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Neurology,Other_clinic,11
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Ophthalmology,Other_clinic,18
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Oral and Maxillofacial Surgery,Other_clinic,2
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Orthopaedics,Other_clinic,151
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Orthotics and Prosthetics,Other_clinic,4
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Pain Management,Other_clinic,2
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Physiotherapy,Other_clinic,30
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Respiratory Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Rheumatology,Other_clinic,6
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Sleep Medicine,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Surgery - Breast,Other symptomatic Breast (2WW),6
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Surgery - Not Otherwise Specified,Other_clinic,14
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Surgery - Plastic,Other_clinic,1
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Surgery - Vascular,Other_clinic,7
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,Urology,Other_clinic,8
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Routine,(blank),Other_clinic,6
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Cardiology,Other_clinic,12
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Children's & Adolescent Services,Other_clinic,12
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Dermatology,Other_clinic,10
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Diagnostic Endoscopy,Other_clinic,4
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Diagnostic Imaging,Other_clinic,2
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,"Ear, Nose & Throat",Other_clinic,18
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Endocrinology and Metabolic Medicine,Other_clinic,6
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,GI and Liver (Medicine and Surgery),Other_clinic,7
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Gynaecology,Other_clinic,7
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Haematology,Other_clinic,2
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Mental Health - Adults of all ages,Other_clinic,3
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Nephrology,Other_clinic,2
31/08/2020 - 06/09/2020,99F,NHS CASTLE POINT AND ROCHFORD CCG,Urgent,Neurology,Other_clinic,4
